Parameter Count: 5555528
Training with 208200 image pairs
/home/navid/.local/lib/python3.10/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at ../aten/src/ATen/native/TensorShape.cpp:3190.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
/home/navid/.local/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[ 18800,  0.0000888]     0.8109,     0.9090,     0.9336,     2.6415, 
[ 18900,  0.0000887]     0.7842,     0.8889,     0.9152,     3.8043, 
[ 19000,  0.0000886]     0.7998,     0.9029,     0.9285,     2.7672, 
[ 19100,  0.0000885]     0.7942,     0.8995,     0.9264,     3.3296, 
[ 19200,  0.0000884]     0.7713,     0.8852,     0.9138,     3.6845, 
[ 19300,  0.0000883]     0.7987,     0.9024,     0.9295,     3.0005, 
[ 19400,  0.0000883]     0.7764,     0.8908,     0.9194,     3.6165, 
[ 19500,  0.0000882]     0.7848,     0.8941,     0.9212,     3.7884, 
[ 19600,  0.0000881]     0.8014,     0.9103,     0.9356,     2.7191, 
[ 19700,  0.0000880]     0.7871,     0.8964,     0.9228,     3.1761, 
[ 19800,  0.0000879]     0.7863,     0.8927,     0.9199,     3.4769, 
[ 19900,  0.0000878]     0.7938,     0.8974,     0.9231,     3.8750, 
[ 20000,  0.0000877]     0.7870,     0.8853,     0.9123,     3.9581, 
Validation (clean) EPE: 2.012799, 1px: 0.828651, 3px: 0.927991, 5px: 0.950484
Validation (final) EPE: 2.624454, 1px: 0.795493, 3px: 0.903087, 5px: 0.931166
[ 20100,  0.0000876]     0.7849,     0.8905,     0.9185,     3.4420, 
[ 20200,  0.0000876]     0.8147,     0.9093,     0.9332,     2.5162, 
[ 20300,  0.0000875]     0.7916,     0.9044,     0.9307,     2.7807, 
[ 20400,  0.0000874]     0.7886,     0.8947,     0.9229,     3.1424, 
[ 20500,  0.0000873]     0.7909,     0.8977,     0.9238,     3.0752, 
[ 20600,  0.0000872]     0.7946,     0.9013,     0.9282,     2.4648, 
[ 20700,  0.0000871]     0.7750,     0.8812,     0.9087,     4.0542, 
[ 20800,  0.0000870]     0.7822,     0.8909,     0.9181,     3.9999, 
[ 20900,  0.0000869]     0.7830,     0.8937,     0.9225,     3.3910, 
[ 21000,  0.0000869]     0.8145,     0.9112,     0.9349,     2.7526, 
[ 21100,  0.0000868]     0.7903,     0.8966,     0.9241,     2.7693, 
[ 21200,  0.0000867]     0.8090,     0.9072,     0.9325,     3.0500, 
[ 21300,  0.0000866]     0.8065,     0.9084,     0.9327,     3.0182, 
[ 21400,  0.0000865]     0.7999,     0.9016,     0.9267,     3.0711, 
[ 21500,  0.0000864]     0.7991,     0.9026,     0.9287,     2.9140, 
[ 21600,  0.0000863]     0.7857,     0.8883,     0.9155,     3.3607, 
[ 21700,  0.0000862]     0.8006,     0.9022,     0.9285,     3.3206, 
[ 21800,  0.0000862]     0.7995,     0.9026,     0.9278,     3.3312, 
[ 21900,  0.0000861]     0.8065,     0.9074,     0.9318,     2.7116, 
[ 22000,  0.0000860]     0.7773,     0.8896,     0.9189,     3.3009, 
[ 22100,  0.0000859]     0.8093,     0.9070,     0.9316,     3.1444, 
[ 22200,  0.0000858]     0.8112,     0.9084,     0.9318,     2.8443, 
[ 22300,  0.0000857]     0.8008,     0.9041,     0.9299,     2.9579, 
[ 22400,  0.0000856]     0.8025,     0.9036,     0.9285,     3.1818, 
[ 22500,  0.0000855]     0.8017,     0.9023,     0.9279,     3.0640, 
[ 22600,  0.0000855]     0.7930,     0.8968,     0.9237,     3.3538, 
[ 22700,  0.0000854]     0.8211,     0.9159,     0.9381,     2.6585, 
[ 22800,  0.0000853]     0.8083,     0.9119,     0.9356,     2.5699, 
[ 22900,  0.0000852]     0.7904,     0.8970,     0.9236,     3.1713, 
[ 23000,  0.0000851]     0.8118,     0.9104,     0.9346,     2.7809, 
[ 23100,  0.0000850]     0.7857,     0.8923,     0.9204,     3.7312, 
